numero,id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,Species,Freq_ITS_genbank,Prioridade
529,29203,Croton goyazensis MÌ_ll.Arg.,NA,Euphorbiaceae,species,accepted,Croton goyazensis,Croton goyazensis,0,Prioridade 1
530,29253,Dalechampia linearis Baill.,NA,Euphorbiaceae,species,accepted,Dalechampia linearis,Dalechampia linearis,0,Prioridade 1
531,17586,Joannesia princeps Vell.,NA,Euphorbiaceae,species,accepted,Joannesia princeps,Joannesia princeps,0,Prioridade 1
532,22717,Mabea fistulifera Mart.,NA,Euphorbiaceae,species,accepted,Mabea fistulifera,Mabea fistulifera,0,Prioridade 1
533,29295,Manihot gracilis Pohl,NA,Euphorbiaceae,species,accepted,Manihot gracilis,Manihot gracilis,0,Prioridade 1
534,17611,Manihot tripartita (Spreng.) MÌ_ll.Arg.,NA,Euphorbiaceae,species,accepted,Manihot tripartita,Manihot tripartita,0,Prioridade 1
535,17613,Maprounea brasiliensis A.St.-Hil.,NA,Euphorbiaceae,species,accepted,Maprounea brasiliensis,Maprounea brasiliensis,0,Prioridade 1
538,36176,Microstachys ditassoides (Didr.) Esser,NA,Euphorbiaceae,species,accepted,Microstachys ditassoides,Microstachys ditassoides,0,Prioridade 1
539,25550,Microstachys serrulata (Mart. & Zucc.) MÌ_ll.Arg.,NA,Euphorbiaceae,species,accepted,Microstachys serrulata,Microstachys serrulata,0,Prioridade 1
536,36210,Sapium haematospermum MÌ_ll.Arg.,NA,Euphorbiaceae,species,accepted,Sapium haematospermum,Sapium haematospermum,0,Prioridade 1
537,17671,Sebastiania brasiliensis Spreng.,NA,Euphorbiaceae,species,accepted,Sebastiania brasiliensis,Sebastiania brasiliensis,0,Prioridade 1
573,29411,Aeschynomene elegans Schltdl. & Cham.,NA,Fabaceae,species,accepted,Aeschynomene elegans,Aeschynomene elegans,0,Prioridade 1
572,29414,Aeschynomene falcata (Poir.) DC.,NA,Fabaceae,species,accepted,Aeschynomene falcata,Aeschynomene falcata,0,Prioridade 1
574,29430,Aeschynomene paucifolia Vogel,NA,Fabaceae,species,accepted,Aeschynomene paucifolia,Aeschynomene paucifolia,0,Prioridade 1
605,22783,Anadenanthera peregrina (L.) Speg.,NA,Fabaceae,species,accepted,Anadenanthera peregrina,Anadenanthera peregrina,0,Prioridade 1
540,22796,Apuleia leiocarpa (Vogel) J.F.Macbr.,NA,Fabaceae,species,accepted,Apuleia leiocarpa,Apuleia leiocarpa,0,Prioridade 1
568,27770,Bauhinia dumosa Benth.,NA,Fabaceae,species,accepted,Bauhinia dumosa,Bauhinia dumosa,0,Prioridade 1
569,111840,Bauhinia holophylla (Bong.) Steud.,NA,Fabaceae,species,accepted,Bauhinia holophylla,Bauhinia holophylla,0,Prioridade 1
570,82672,Bauhinia longifolia (Bong.) Steud.,NA,Fabaceae,species,accepted,Bauhinia longifolia,Bauhinia longifolia,0,Prioridade 1
571,82684,Bauhinia rufa (Bong.) Steud.,NA,Fabaceae,species,accepted,Bauhinia rufa,Bauhinia rufa,0,Prioridade 1
541,82785,Cassia ferruginea (Schrad.) Schrad. ex DC.,NA,Fabaceae,species,accepted,Cassia ferruginea,Cassia ferruginea,0,Prioridade 1
575,29515,Centrosema bracteosum Benth.,NA,Fabaceae,species,accepted,Centrosema bracteosum,Centrosema bracteosum,0,Prioridade 1
576,29516,Centrosema brasilianum (L.) Benth.,NA,Fabaceae,species,accepted,Centrosema brasilianum,Centrosema brasilianum,0,Prioridade 1
542,27851,Chamaecrista basifolia (Vogel) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista basifolia,Chamaecrista basifolia,0,Prioridade 1
543,27858,Chamaecrista brachyrachis (Harms) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista brachyrachis,Chamaecrista brachyrachis,0,Prioridade 1
549,27879,Chamaecrista centiflora (H.S.Irwin & Barneby) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista centiflora,Chamaecrista centiflora,0,Prioridade 1
544,27892,Chamaecrista claussenii (Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista claussenii,Chamaecrista claussenii,0,Prioridade 1
545,27896,Chamaecrista conferta (Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista conferta,Chamaecrista conferta,0,Prioridade 1
546,27906,Chamaecrista crommyotricha (Harms) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista crommyotricha,Chamaecrista crommyotricha,0,Prioridade 1
547,27917,Chamaecrista decrescens (Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista decrescens,Chamaecrista decrescens,0,Prioridade 1
548,27918,Chamaecrista decumbens (Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista decumbens,Chamaecrista decumbens,0,Prioridade 1
550,27969,Chamaecrista imbricans (H.S.Irwin & Barneby) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista imbricans,Chamaecrista imbricans,0,Prioridade 1
551,27970,Chamaecrista incana (Vogel) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista incana,Chamaecrista incana,0,Prioridade 1
552,82904,Chamaecrista kunthiana (Schltdl. & Cham.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista kunthiana,Chamaecrista kunthiana,0,Prioridade 1
553,27992,Chamaecrista lundii (Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista lundii,Chamaecrista lundii,0,Prioridade 1
554,27994,Chamaecrista machaeriifolia (Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista machaeriifolia,Chamaecrista machaeriifolia,0,Prioridade 1
555,28001,Chamaecrista neesiana (Mart. ex Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista neesiana,Chamaecrista neesiana,0,Prioridade 1
556,28011,Chamaecrista nummulariifolia (Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista nummulariifolia,Chamaecrista nummulariifolia,0,Prioridade 1
557,28021,Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista orbiculata,Chamaecrista orbiculata,0,Prioridade 1
558,28037,Chamaecrista pohliana (Benth.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Chamaecrista pohliana,Chamaecrista pohliana,0,Prioridade 1
577,29540,Clitoria fairchildiana R.A.Howard,NA,Fabaceae,species,accepted,Clitoria fairchildiana,Clitoria fairchildiana,0,Prioridade 1
578,29542,Clitoria guianensis (Aubl.) Benth.,NA,Fabaceae,species,accepted,Clitoria guianensis,Clitoria guianensis,0,Prioridade 1
559,22896,Copaifera langsdorffii Desf.,NA,Fabaceae,species,accepted,Copaifera langsdorffii,Copaifera langsdorffii,0,Prioridade 1
560,82966,Copaifera martii Hayne,NA,Fabaceae,species,accepted,Copaifera martii,Copaifera martii,0,Prioridade 1
579,29595,Dalbergia densiflora Benth.,NA,Fabaceae,species,accepted,Dalbergia densiflora,Dalbergia densiflora,0,Prioridade 1
581,22937,Desmodium leiocarpum (Spreng.) G.Don,NA,Fabaceae,species,accepted,Desmodium leiocarpum,Desmodium leiocarpum,0,Prioridade 1
582,29615,Desmodium platycarpum Benth.,NA,Fabaceae,species,accepted,Desmodium platycarpum,Desmodium platycarpum,0,Prioridade 1
580,124051,Desmodium subsecundum Vogel,NA,Fabaceae,species,accepted,Desmodium subsecundum,Desmodium subsecundum,0,Prioridade 1
583,29636,Eriosema campestre Benth.,NA,Fabaceae,species,accepted,Eriosema campestre,Eriosema campestre,0,Prioridade 1
584,29647,Eriosema defoliatum Benth.,NA,Fabaceae,species,accepted,Eriosema defoliatum,Eriosema defoliatum,0,Prioridade 1
585,29649,Eriosema glabrum Mart. ex Benth.,NA,Fabaceae,species,accepted,Eriosema glabrum,Eriosema glabrum,0,Prioridade 1
586,29650,Eriosema glaziovii Harms,NA,Fabaceae,species,accepted,Eriosema glaziovii,Eriosema glaziovii,0,Prioridade 1
587,29663,Eriosema rigidum Benth.,NA,Fabaceae,species,accepted,Eriosema rigidum,Eriosema rigidum,0,Prioridade 1
588,29664,Eriosema rufum (Kunth) G.Don,NA,Fabaceae,species,accepted,Eriosema rufum,Eriosema rufum,0,Prioridade 1
589,29675,Erythrina dominguezii Hassl.,NA,Fabaceae,species,accepted,Erythrina dominguezii,Erythrina dominguezii,0,Prioridade 1
590,22969,Erythrina verna Vell.,NA,Fabaceae,species,accepted,Erythrina verna,Erythrina verna,0,Prioridade 1
591,29691,Galactia grewiaefolia (Benth.) Taub.,NA,Fabaceae,species,accepted,Galactia grewiaefolia,Galactia grewiaefolia,0,Prioridade 1
592,29692,Galactia heringeri Burkart,NA,Fabaceae,species,accepted,Galactia heringeri,Galactia heringeri,0,Prioridade 1
561,83203,Hymenaea martiana Hayne,NA,Fabaceae,species,accepted,Hymenaea martiana,Hymenaea martiana,0,Prioridade 1
593,79082,Hymenolobium heringeranum Rizzini,NA,Fabaceae,species,accepted,Hymenolobium heringeranum,Hymenolobium heringeranum,0,Prioridade 1
594,23052,Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima,NA,Fabaceae,species,accepted,Lonchocarpus cultratus,Lonchocarpus cultratus,0,Prioridade 1
595,23056,Machaerium amplum Benth.,NA,Fabaceae,species,accepted,Machaerium amplum,Machaerium amplum,0,Prioridade 1
606,31055,Mimosa albolanata Taub.,NA,Fabaceae,species,accepted,Mimosa albolanata,Mimosa albolanata,0,Prioridade 1
607,31104,Mimosa claussenii Benth.,NA,Fabaceae,species,accepted,Mimosa claussenii,Mimosa claussenii,0,Prioridade 1
608,83409,Mimosa debilis Humb. & Bonpl. ex Willd.,NA,Fabaceae,species,accepted,Mimosa debilis,Mimosa debilis,0,Prioridade 1
612,83410,Mimosa debilis Humb. & Bonpl. ex Willd. var. debilis,NA,Fabaceae,variety,accepted,Mimosa debilis var. debilis,Mimosa debilis var. debilis,0,Prioridade 1
609,31152,Mimosa falcipinna Benth.,NA,Fabaceae,species,accepted,Mimosa falcipinna,Mimosa falcipinna,0,Prioridade 1
610,18798,Mimosa foliolosa Benth.,NA,Fabaceae,species,accepted,Mimosa foliolosa,Mimosa foliolosa,0,Prioridade 1
611,78912,Mimosa lanuginosa Glaz. ex Burkart,NA,Fabaceae,species,accepted,Mimosa lanuginosa,Mimosa lanuginosa,0,Prioridade 1
613,31268,Mimosa paucifolia Benth.,NA,Fabaceae,species,accepted,Mimosa paucifolia,Mimosa paucifolia,0,Prioridade 1
614,78924,Mimosa pseudoradula Glaz. ex Barneby,NA,Fabaceae,species,accepted,Mimosa pseudoradula,Mimosa pseudoradula,0,Prioridade 1
615,31309,Mimosa radula Benth.,NA,Fabaceae,species,accepted,Mimosa radula,Mimosa radula,0,Prioridade 1
616,83463,Mimosa sensitiva L.,NA,Fabaceae,species,accepted,Mimosa sensitiva,Mimosa sensitiva,0,Prioridade 1
617,23092,Mimosa setosa Benth.,NA,Fabaceae,species,accepted,Mimosa setosa,Mimosa setosa,0,Prioridade 1
618,31350,Mimosa speciosissima Taub.,NA,Fabaceae,species,accepted,Mimosa speciosissima,Mimosa speciosissima,0,Prioridade 1
596,29808,Periandra coccinea (Schrad.) Benth.,NA,Fabaceae,species,accepted,Periandra coccinea,Periandra coccinea,0,Prioridade 1
619,83636,Plathymenia reticulata Benth.,NA,Fabaceae,species,accepted,Plathymenia reticulata,Plathymenia reticulata,0,Prioridade 1
597,23124,Platypodium elegans Vogel,NA,Fabaceae,species,accepted,Platypodium elegans,Platypodium elegans,0,Prioridade 1
598,19013,Rhynchosia edulis Griseb.,NA,Fabaceae,species,accepted,Rhynchosia edulis,Rhynchosia edulis,0,Prioridade 1
599,29847,Rhynchosia melanocarpa Grear,NA,Fabaceae,species,accepted,Rhynchosia melanocarpa,Rhynchosia melanocarpa,0,Prioridade 1
604,101008,Senegalia martiusiana (Steud.) Seigler & Ebinger,NA,Fabaceae,species,accepted,Senegalia martiusiana,Senegalia martiusiana,0,Prioridade 1
562,28201,Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Senna macranthera,Senna macranthera,0,Prioridade 1
563,23157,Senna multijuga (Rich.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Senna multijuga,Senna multijuga,0,Prioridade 1
564,23170,Senna silvestris (Vell.) H.S.Irwin & Barneby,NA,Fabaceae,species,accepted,Senna silvestris,Senna silvestris,0,Prioridade 1
620,114849,Stryphnodendron pumilum Glaz.,NA,Fabaceae,species,accepted,Stryphnodendron pumilum,Stryphnodendron pumilum,0,Prioridade 1
565,78823,Tachigali aurea Tul.,NA,Fabaceae,species,accepted,Tachigali aurea,Tachigali aurea,0,Prioridade 1
566,106844,Tachigali rubiginosa (Mart. ex Tul.) Oliveira-Filho,NA,Fabaceae,species,accepted,Tachigali rubiginosa,Tachigali rubiginosa,0,Prioridade 1
567,106843,Tachigali subvelutina (Benth.) Oliveira-Filho,NA,Fabaceae,species,accepted,Tachigali subvelutina,Tachigali subvelutina,0,Prioridade 1
600,29899,Tephrosia adunca Benth.,NA,Fabaceae,species,accepted,Tephrosia adunca,Tephrosia adunca,0,Prioridade 1
601,83838,Tephrosia candida DC.,NA,Fabaceae,species,accepted,Tephrosia candida,Tephrosia candida,0,Prioridade 1
602,19211,Teramnus uncinatus (L.) Sw.,NA,Fabaceae,species,accepted,Teramnus uncinatus,Teramnus uncinatus,0,Prioridade 1
603,29932,Zornia glaziovii Harms,NA,Fabaceae,species,accepted,Zornia glaziovii,Zornia glaziovii,0,Prioridade 1
621,17748,Curtia verticillaris (Spreng.) Knobl.,NA,Gentianaceae,species,accepted,Curtia verticillaris,Curtia verticillaris,0,Prioridade 1
622,7762,Deianira chiquitana Herzog,NA,Gentianaceae,species,accepted,Deianira chiquitana,Deianira chiquitana,0,Prioridade 1
623,7765,Deianira nervosa Cham. & Schltdl.,NA,Gentianaceae,species,accepted,Deianira nervosa,Deianira nervosa,0,Prioridade 1
624,29974,Deianira pallescens Cham. & Schltdl.,NA,Gentianaceae,species,accepted,Deianira pallescens,Deianira pallescens,0,Prioridade 1
625,7782,Schultesia brachyptera Cham.,NA,Gentianaceae,species,accepted,Schultesia brachyptera,Schultesia brachyptera,0,Prioridade 1
626,7784,Schultesia gracilis Mart.,NA,Gentianaceae,species,accepted,Schultesia gracilis,Schultesia gracilis,0,Prioridade 1
627,17817,Sacoglottis guianensis Benth.,NA,Humiriaceae,species,accepted,Sacoglottis guianensis,Sacoglottis guianensis,0,Prioridade 1
84,8077,Trimezia juncifolia (Klatt) Benth. & Hook.,NA,Iridaceae,species,accepted,Trimezia juncifolia,Trimezia juncifolia,0,Prioridade 1
85,8083,Juncus densiflorus Kunth,NA,Juncaceae,species,accepted,Juncus densiflorus,Juncus densiflorus,0,Prioridade 1
628,8097,Lacistema hasslerianum Chodat,NA,Lacistemataceae,species,accepted,Lacistema hasslerianum,Lacistema hasslerianum,0,Prioridade 1
629,23320,Aegiphila integrifolia (Jacq.) Moldenke,NA,Lamiaceae,species,accepted,Aegiphila integrifolia,Aegiphila integrifolia,0,Prioridade 1
630,8120,Aegiphila verticillata Vell.,NA,Lamiaceae,species,accepted,Aegiphila verticillata,Aegiphila verticillata,0,Prioridade 1
631,30076,Amasonia hirta Benth.,NA,Lamiaceae,species,accepted,Amasonia hirta,Amasonia hirta,0,Prioridade 1
635,132668,Cantinoa americana (Aubl.) Harley & J.F.B. Pastore,NA,Lamiaceae,species,accepted,Cantinoa americana,Cantinoa americana,0,Prioridade 1
636,132568,Cantinoa subrotunda (Pohl ex Benth.) Harley & J.F.B.Pastore,NA,Lamiaceae,species,accepted,Cantinoa subrotunda,Cantinoa subrotunda,0,Prioridade 1
633,132585,Cyanocephalus desertorum (Pohl ex Benth.) Harley & J.F.B.Pastore,NA,Lamiaceae,species,accepted,Cyanocephalus desertorum,Cyanocephalus desertorum,0,Prioridade 1
637,132599,Cyanocephalus tenuifolius (Epling) Harley & J.F.B.Pastore,NA,Lamiaceae,species,accepted,Cyanocephalus tenuifolius,Cyanocephalus tenuifolius,0,Prioridade 1
632,8171,Hypenia macrantha (A.St.-Hil. ex Benth.) Harley,NA,Lamiaceae,species,accepted,Hypenia macrantha,Hypenia macrantha,0,Prioridade 1
638,17909,Leonotis nepetifolia (L.) R.Br.,NA,Lamiaceae,species,accepted,Leonotis nepetifolia,Leonotis nepetifolia,0,Prioridade 1
634,132642,Oocephalus oppositiflorus (Schrank) Harley & J.F.B.Pastore,NA,Lamiaceae,species,accepted,Oocephalus oppositiflorus,Oocephalus oppositiflorus,0,Prioridade 1
639,8288,Rhabdocaulon denudatum (Benth.) Epling,NA,Lamiaceae,species,accepted,Rhabdocaulon denudatum,Rhabdocaulon denudatum,0,Prioridade 1
640,8371,Vitex polygama Cham.,NA,Lamiaceae,species,accepted,Vitex polygama,Vitex polygama,0,Prioridade 1
641,17923,Aniba desertorum (Nees) Mez,NA,Lauraceae,species,accepted,Aniba desertorum,Aniba desertorum,0,Prioridade 1
642,8426,Nectandra cissiflora Nees,NA,Lauraceae,species,accepted,Nectandra cissiflora,Nectandra cissiflora,0,Prioridade 1
643,30201,Nectandra gardneri Meisn.,NA,Lauraceae,species,accepted,Nectandra gardneri,Nectandra gardneri,0,Prioridade 1
644,8461,Ocotea glaziovii Mez,NA,Lauraceae,species,accepted,Ocotea glaziovii,Ocotea glaziovii,0,Prioridade 1
645,25622,Persea americana Mill.,NA,Lauraceae,species,accepted,Persea americana,Persea americana,0,Prioridade 1
646,30219,Persea fusca Mez,NA,Lauraceae,species,accepted,Persea fusca,Persea fusca,0,Prioridade 1
815,12900,Lindernia rotundifolia (L.) Alston,NA,Linderniaceae,species,accepted,Lindernia rotundifolia,Lindernia rotundifolia,0,Prioridade 1
647,19309,Antonia ovata Pohl,NA,Loganiaceae,species,accepted,Antonia ovata,Antonia ovata,0,Prioridade 1
648,122005,Passovia ovata (Pohl ex DC.) Tiegh.,NA,Loranthaceae,species,accepted,Passovia ovata,Passovia ovata,0,Prioridade 1
649,19331,Phthirusa stelis (L.) Kuijt,NA,Loranthaceae,species,synonym,Phthirusa stelis,Phthirusa stelis,0,Prioridade 1
650,8708,Struthanthus flexicaulis (Mart.) Mart.,NA,Loranthaceae,species,accepted,Struthanthus flexicaulis,Struthanthus flexicaulis,0,Prioridade 1
651,30274,Struthanthus planaltinae Rizzini,NA,Loranthaceae,species,accepted,Struthanthus planaltinae,Struthanthus planaltinae,0,Prioridade 1
652,19350,Struthanthus polyanthus (Mart.) Mart.,NA,Loranthaceae,species,accepted,Struthanthus polyanthus,Struthanthus polyanthus,0,Prioridade 1
653,30278,Struthanthus pusillifolius Rizzini,NA,Loranthaceae,species,accepted,Struthanthus pusillifolius,Struthanthus pusillifolius,0,Prioridade 1
654,30305,Cuphea ferruginea Pohl ex Koehne,NA,Lythraceae,species,accepted,Cuphea ferruginea,Cuphea ferruginea,0,Prioridade 1
655,8751,Cuphea linarioides Cham. & Schltdl.,NA,Lythraceae,species,accepted,Cuphea linarioides,Cuphea linarioides,0,Prioridade 1
656,30317,Cuphea pohlii Lourteig,NA,Lythraceae,species,accepted,Cuphea pohlii,Cuphea pohlii,0,Prioridade 1
657,8760,Cuphea polymorpha A.St.-Hil.,NA,Lythraceae,species,accepted,Cuphea polymorpha,Cuphea polymorpha,0,Prioridade 1
658,8795,Magnolia ovata (A.St.-Hil.) Spreng.,NA,Magnoliaceae,species,accepted,Magnolia ovata,Magnolia ovata,0,Prioridade 1
659,19393,Banisteriopsis campestris (A.Juss.) Little,NA,Malpighiaceae,species,accepted,Banisteriopsis campestris,Banisteriopsis campestris,0,Prioridade 1
660,19395,Banisteriopsis gardneriana (A.Juss.) W.R.Anderson & B.Gates,NA,Malpighiaceae,species,accepted,Banisteriopsis gardneriana,Banisteriopsis gardneriana,0,Prioridade 1
661,30421,Banisteriopsis irwinii B.Gates,NA,Malpighiaceae,species,accepted,Banisteriopsis irwinii,Banisteriopsis irwinii,0,Prioridade 1
662,30423,Banisteriopsis latifolia (A.Juss.) B.Gates,NA,Malpighiaceae,species,accepted,Banisteriopsis latifolia,Banisteriopsis latifolia,0,Prioridade 1
664,30425,Banisteriopsis megaphylla (A.Juss.) B.Gates,NA,Malpighiaceae,species,accepted,Banisteriopsis megaphylla,Banisteriopsis megaphylla,0,Prioridade 1
665,19409,Banisteriopsis schizoptera (A.Juss.) B.Gates,NA,Malpighiaceae,species,accepted,Banisteriopsis schizoptera,Banisteriopsis schizoptera,0,Prioridade 1
666,8835,Byrsonima intermedia A.Juss.,NA,Malpighiaceae,species,accepted,Byrsonima intermedia,Byrsonima intermedia,0,Prioridade 1
667,19436,Camarea affinis A.St.-Hil.,NA,Malpighiaceae,species,accepted,Camarea affinis,Camarea affinis,0,Prioridade 1
668,30461,Camarea ericoides A.St.-Hil.,NA,Malpighiaceae,species,accepted,Camarea ericoides,Camarea ericoides,0,Prioridade 1
663,25710,Diplopterys lutea (Griseb.) W.R.Anderson & C.C.Davis,NA,Malpighiaceae,species,accepted,Diplopterys lutea,Diplopterys lutea,0,Prioridade 1
669,30470,Heteropterys byrsonimifolia A.Juss.,NA,Malpighiaceae,species,accepted,Heteropterys byrsonimifolia,Heteropterys byrsonimifolia,0,Prioridade 1
670,19447,Heteropterys campestris A.Juss.,NA,Malpighiaceae,species,accepted,Heteropterys campestris,Heteropterys campestris,0,Prioridade 1
671,19453,Heteropterys escalloniifolia A.Juss.,NA,Malpighiaceae,species,accepted,Heteropterys escalloniifolia,Heteropterys escalloniifolia,0,Prioridade 1
672,19455,Heteropterys nervosa A.Juss.,NA,Malpighiaceae,species,accepted,Heteropterys nervosa,Heteropterys nervosa,0,Prioridade 1
673,19457,Heteropterys pteropetala A.Juss.,NA,Malpighiaceae,species,accepted,Heteropterys pteropetala,Heteropterys pteropetala,0,Prioridade 1
674,8902,Heteropterys sericea (Cav.) A.Juss.,NA,Malpighiaceae,species,accepted,Heteropterys sericea,Heteropterys sericea,0,Prioridade 1
675,19460,Heteropterys tomentosa A.Juss.,NA,Malpighiaceae,species,accepted,Heteropterys tomentosa,Heteropterys tomentosa,0,Prioridade 1
676,23510,Lophanthera lactescens Ducke,NA,Malpighiaceae,species,accepted,Lophanthera lactescens,Lophanthera lactescens,0,Prioridade 1
677,8919,Mascagnia cordifolia (A.Juss.) Griseb.,NA,Malpighiaceae,species,accepted,Mascagnia cordifolia,Mascagnia cordifolia,0,Prioridade 1
682,101448,Niedenzuella multiglandulosa (A.Juss.) W.R.Anderson,NA,Malpighiaceae,species,accepted,Niedenzuella multiglandulosa,Niedenzuella multiglandulosa,0,Prioridade 1
678,30493,Peixotoa cordistipula A.Juss.,NA,Malpighiaceae,species,accepted,Peixotoa cordistipula,Peixotoa cordistipula,0,Prioridade 1
679,30495,Peixotoa goiana C.E.Anderson,NA,Malpighiaceae,species,accepted,Peixotoa goiana,Peixotoa goiana,0,Prioridade 1
680,30508,Tetrapterys ambigua (A.Juss.) Nied.,NA,Malpighiaceae,species,accepted,Tetrapterys ambigua,Tetrapterys ambigua,0,Prioridade 1
681,30513,Tetrapterys jussieuana Nied.,NA,Malpighiaceae,species,accepted,Tetrapterys jussieuana,Tetrapterys jussieuana,0,Prioridade 1
683,9006,Apeiba tibourbou Aubl.,NA,Malvaceae,species,accepted,Apeiba tibourbou,Apeiba tibourbou,0,Prioridade 1
684,25730,Ayenia angustifolia A.St.-Hil. & Naudin,NA,Malvaceae,species,accepted,Ayenia angustifolia,Ayenia angustifolia,0,Prioridade 1
685,32857,Byttneria elliptica Pohl,NA,Malvaceae,species,accepted,Byttneria elliptica,Byttneria elliptica,0,Prioridade 1
686,9025,Byttneria scabra L.,NA,Malvaceae,species,accepted,Byttneria scabra,Byttneria scabra,0,Prioridade 1
687,32872,Byttneria scalpellata Pohl,NA,Malvaceae,species,accepted,Byttneria scalpellata,Byttneria scalpellata,0,Prioridade 1
688,9040,Cienfuegosia affinis (Kunth) Hochr.,NA,Malvaceae,species,accepted,Cienfuegosia affinis,Cienfuegosia affinis,0,Prioridade 1
689,9044,Corchorus hirtus L.,NA,Malvaceae,species,accepted,Corchorus hirtus,Corchorus hirtus,0,Prioridade 1
690,25739,Eriotheca gracilipes (K.Schum.) A.Robyns,NA,Malvaceae,species,accepted,Eriotheca gracilipes,Eriotheca gracilipes,0,Prioridade 1
691,9067,Helicteres brevispira A.St.-Hil.,NA,Malvaceae,species,accepted,Helicteres brevispira,Helicteres brevispira,0,Prioridade 1
692,30542,Hibiscus pohlii GÌ_rke,NA,Malvaceae,species,accepted,Hibiscus pohlii,Hibiscus pohlii,0,Prioridade 1
693,30545,Hibiscus wilsonii Fryxell,NA,Malvaceae,species,accepted,Hibiscus wilsonii,Hibiscus wilsonii,0,Prioridade 1
694,9089,Krapovickasia macrodon (A.DC.) Fryxell,NA,Malvaceae,species,accepted,Krapovickasia macrodon,Krapovickasia macrodon,0,Prioridade 1
695,32929,Luehea crispa Krapov.,NA,Malvaceae,species,accepted,Luehea crispa,Luehea crispa,0,Prioridade 1
696,9095,Luehea grandiflora Mart. & Zucc.,NA,Malvaceae,species,accepted,Luehea grandiflora,Luehea grandiflora,0,Prioridade 1
697,21222,Melochia pilosa (Mill.) Fawc. & Rendle,NA,Malvaceae,species,accepted,Melochia pilosa,Melochia pilosa,0,Prioridade 1
698,594781,Melochia spicata (L.) Fryxell,Malva spicata L.,Malvaceae,species,synonym,Melochia spicata,Melochia spicata,0,Prioridade 1
699,85034,Melochia villosa (Mill.) Fawc. & Rendle,NA,Malvaceae,species,accepted,Melochia villosa,Melochia villosa,0,Prioridade 1
700,30553,Pavonia grandiflora A.St.-Hil.,NA,Malvaceae,species,accepted,Pavonia grandiflora,Pavonia grandiflora,0,Prioridade 1
701,9156,Pavonia malacophylla (Link & Otto) Garcke,NA,Malvaceae,species,accepted,Pavonia malacophylla,Pavonia malacophylla,0,Prioridade 1
702,19552,Pavonia rosa-campestris A.St.-Hil.,NA,Malvaceae,species,accepted,Pavonia rosa-campestris,Pavonia rosa-campestris,0,Prioridade 1
703,9185,Peltaea edouardii (Hochr.) Krapov. & CristÌ_bal,NA,Malvaceae,species,accepted,Peltaea edouardii,Peltaea edouardii,0,Prioridade 1
704,9187,Peltaea obsita (Mart. ex Colla) Krapov. & CristÌ_bal,NA,Malvaceae,species,accepted,Peltaea obsita,Peltaea obsita,0,Prioridade 1
705,30577,Phragmocarpidium heringeri Krapov.,NA,Malvaceae,species,accepted,Phragmocarpidium heringeri,Phragmocarpidium heringeri,0,Prioridade 1
706,9210,Sida cearensis Ulbr.,NA,Malvaceae,species,accepted,Sida cearensis,Sida cearensis,0,Prioridade 1
707,9214,Sida glaziovii K.Schum.,NA,Malvaceae,species,accepted,Sida glaziovii,Sida glaziovii,0,Prioridade 1
708,9242,Sida tuberculata R.E.Fr.,NA,Malvaceae,species,accepted,Sida tuberculata,Sida tuberculata,0,Prioridade 1
709,9245,Sida viarum A.St.-Hil.,NA,Malvaceae,species,accepted,Sida viarum,Sida viarum,0,Prioridade 1
710,9247,Sidastrum micranthum (A.St.-Hil.) Fryxell,NA,Malvaceae,species,accepted,Sidastrum micranthum,Sidastrum micranthum,0,Prioridade 1
711,85042,Sterculia striata A.St.-Hil. & Naudin,NA,Malvaceae,species,accepted,Sterculia striata,Sterculia striata,0,Prioridade 1
712,9267,Triumfetta semitriloba Jacq.,NA,Malvaceae,species,accepted,Triumfetta semitriloba,Triumfetta semitriloba,0,Prioridade 1
